,tweet_id,created_at,favorite_count,retweet_count,stage,name,ratings,url,text,jpg_url,img_num,breed
303,823322678127919110,2017-01-23 00:13:17,15763,4017,unknown,Toby,12/10,https://t.co/stkJ377KK7,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with ,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,2,Chihuahua
304,822975315408461824,2017-01-22 01:12:59,17361,3449,unknown,Sweet,13/10,https://t.co/yUM8jYStuG,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry ,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,1,Pembroke
305,822872901745569793,2017-01-21 18:26:02,131763,43226,puppo,Pablo,12/10,https://t.co/nTz3FtorBc,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 ,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,1,Lakeland_terrier
306,822859134160621569,2017-01-21 17:31:20,13292,2274,puppo,Pablo,12/10,https://t.co/SSQE06XClS,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 ,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,1,malinois
307,822610361945911296,2017-01-21 01:02:48,14846,2956,unknown,Scooter,12/10,https://t.co/mcagPeENIh,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 ,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,1,cocker_spaniel
308,822489057087389700,2017-01-20 17:00:46,18214,6408,unknown,Wilson,13/10,https://t.co/liJGwMp17E,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 ,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,1,Samoyed
309,822462944365645825,2017-01-20 15:17:01,28073,14298,pupper,None,13/10,https://t.co/M3hZGadUuO,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP ",https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,3,Pomeranian
310,822244816520155136,2017-01-20 00:50:15,35041,9885,unknown,Nala,11/10,https://t.co/rLi83ZyCL5,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 ,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,1,Samoyed
311,821886076407029760,2017-01-19 01:04:45,11348,2307,unknown,Cash,12/10,https://t.co/djMep7mGkV,This is Jimison. He was just called a good boy. 13/10 ,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,1,golden_retriever
312,821765923262631936,2017-01-18 17:07:18,8441,1662,unknown,Winston,12/10,https://t.co/maDNMETA52,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af ,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,1,golden_retriever
313,821522889702862852,2017-01-18 01:01:34,8058,1762,unknown,Crawford,11/10,https://t.co/IzcaR3Nqyn,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself ,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,1,Doberman
314,821407182352777218,2017-01-17 17:21:47,11802,4344,unknown,Wyatt,11/10,https://t.co/Xn5AQtiqzG,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) ,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,1,Irish_setter
315,821149554670182400,2017-01-17 00:18:04,8666,1979,unknown,Albus,12/10,https://t.co/r8DxA8DYJ2,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 ,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,1,German_shepherd
316,821107785811234820,2017-01-16 21:32:06,9639,2136,puppo,None,13/10,https://t.co/8SiwKDlRcl,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey ,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,1,Pomeranian
317,821044531881721856,2017-01-16 17:20:45,12705,2283,unknown,Hobbes,12/10,https://t.co/bryVdNaRcu,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor ,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,1,Old_English_sheepdog
318,820749716845686786,2017-01-15 21:49:15,31662,9897,unknown,None,12/10,https://t.co/EMq8Ud6Ze1,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution ,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,2,golden_retriever
319,820690176645140481,2017-01-15 17:52:40,12265,3235,unknown,Paisley,13/10,https://t.co/NIYC820tmd,The floofs have been released I repeat the floofs have been released. 84/70 ,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,2,West_Highland_white_terrier
320,820314633777061888,2017-01-14 17:00:24,3360,567,unknown,Mattie,11/10,https://t.co/XQlmPTLHPl,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

 https://t.co/ZNIkkHgtYE",https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,2,Gordon_setter
321,820078625395449857,2017-01-14 01:22:35,19894,6297,unknown,Jimison,13/10,https://t.co/wJZlpGFEbD,I've never wanted to go to a camp more in my entire life. 12/10 for all on board ,https://pbs.twimg.com/media/C2GBJADWIAQvcNb.jpg,3,unknown
322,819952236453363712,2017-01-13 17:00:21,5348,1178,doggo,Duchess,13/10,https://t.co/f5WMsx0a9K,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
 https://t.co/6lJz0DKZIb",https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,1,American_Staffordshire_terrier
323,819924195358416896,2017-01-13 15:08:56,12974,4893,unknown,Harlso,13/10,https://t.co/XdRNXNYD4E,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him ,https://pbs.twimg.com/ext_tw_video_thumb/819924138965999617/pu/img/6OIToyT9eLESHXLU.jpg,1,unknown
324,819711362133872643,2017-01-13 01:03:12,13432,3117,doggo,Sampson,12/10,https://t.co/m5fYxrO3IU,This is Howie. He just bloomed. 11/10 revolutionary af ,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,2,toy_poodle
325,819588359383371776,2017-01-12 16:54:26,9685,1994,doggo,Sundance,14/10,https://t.co/52cItP0vIO,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy ,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,1,Cardigan
326,819347104292290561,2017-01-12 00:55:47,7249,1209,unknown,None,13/10,https://t.co/8rUL99bX4W,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously ,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,3,Rottweiler
327,819227688460238848,2017-01-11 17:01:16,23160,6739,doggo,None,11/10,https://t.co/ii5eNX5LJT,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to ,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,1,Border_terrier
328,819006400881917954,2017-01-11 02:21:57,45521,19031,unknown,Sunny,13/10,https://t.co/YOC1fHFCSb,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet ,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,4,unknown
329,819004803107983360,2017-01-11 02:15:36,87316,37013,unknown,None,84/70,https://t.co/AdPKrI8BZ1,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet ,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,1,standard_poodle
330,818627210458333184,2017-01-10 01:15:10,22521,7566,unknown,Peaches,13/10,https://t.co/I7bkhxBxUG,Meet Wafer. He represents every fiber of my being. 13/10 very good dog ,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,1,Labrador_retriever
331,818614493328580609,2017-01-10 00:24:38,9891,2568,unknown,None,14/10,https://t.co/FOF0hBDxP8,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly ,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,4,Chihuahua
332,818536468981415936,2017-01-09 19:14:36,10953,2464,puppo,Oliver,13/10,https://t.co/6fSVcn9HAU,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push ,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,1,Welsh_springer_spaniel
333,818259473185828864,2017-01-09 00:53:55,11073,2274,doggo,None,11/10,https://t.co/rnkvT2kvib,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 ,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,1,miniature_schnauzer
334,818145370475810820,2017-01-08 17:20:31,12335,2582,unknown,Howie,11/10,https://t.co/JlPug12E5Z,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 ,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,1,golden_retriever
335,817827839487737858,2017-01-07 20:18:46,51888,27179,unknown,Anna,12/10,https://t.co/q2BgNIi3OA,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) ,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,1,cocker_spaniel
336,817777686764523521,2017-01-07 16:59:28,10811,2704,pupper,None,10/10,https://t.co/m7isZrOBX7,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) ",https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,1,curly-coated_retriever
337,817536400337801217,2017-01-07 01:00:41,11833,2978,unknown,Finn,12/10,https://t.co/jQUdvtdYMu,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time ",https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,2,pug
338,817423860136083457,2017-01-06 17:33:29,34004,14765,doggo,Sunny,14/10,https://t.co/btzf1zTDeQ,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) ,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,1,Samoyed
339,817415592588222464,2017-01-06 17:00:38,5629,949,doggo,Sunny,14/10,https://t.co/3uxgLz8d0l,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

 https://t.co/O0ECL1StB2",https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1,Doberman
340,817171292965273600,2017-01-06 00:49:53,8813,2031,unknown,Seamus,11/10,https://t.co/56uBP28eqw,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy ,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,1,golden_retriever
341,817120970343411712,2017-01-05 21:29:55,12291,2606,unknown,Wafer,13/10,https://t.co/kCLgD8687T,Name a more iconic quartet... I'll wait. 13/10 for all ,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,1,Saluki
342,817056546584727552,2017-01-05 17:13:55,8642,1650,unknown,Bear,12/10,https://t.co/r6SLVN2VUH,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 ,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,1,kelpie
343,816816676327063552,2017-01-05 01:20:46,10069,2049,unknown,Tom,11/10,https://t.co/dVVavqpeF9,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber ,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,1,malamute
344,816697700272001025,2017-01-04 17:27:59,9842,2204,unknown,Moose,13/10,https://t.co/WFt82XLyEF,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well ,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,1,Chihuahua
345,816450570814898180,2017-01-04 01:05:59,30573,8122,unknown,Florence,12/10,https://t.co/LIhmM7i70k,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John ,https://pbs.twimg.com/media/C1SddosXUAQcVR1.jpg,1,unknown
346,816336735214911488,2017-01-03 17:33:39,8658,1953,unknown,Autumn,11/10,https://t.co/nuJxtmlLcY,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet ,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,1,Labrador_retriever
347,816091915477250048,2017-01-03 01:20:49,9005,2153,unknown,None,12/10,https://t.co/tlfuZ25IMi,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well ,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,3,Pomeranian
348,815990720817401858,2017-01-02 18:38:42,4975,1025,unknown,Eugene,12/10,https://t.co/r4W111FzAq,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

 https://t.co/fQpYuMKG3p",https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,1,Chihuahua
349,815966073409433600,2017-01-02 17:00:46,22560,8502,pupper,Herschel,7/10,https://t.co/MiMKtsLN6k,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 ,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1,Tibetan_mastiff
350,815736392542261248,2017-01-02 01:48:06,9912,2274,unknown,Strudel,11/10,https://t.co/gd9UlLOCQ0,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday ,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,3,Border_collie
351,815639385530101762,2017-01-01 19:22:38,8285,1665,pupper,None,13/10,https://t.co/bLZuOh9sKy,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm ,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,1,German_shepherd
352,815390420867969024,2017-01-01 02:53:20,10433,3826,unknown,Tebow,13/10,https://t.co/9njRxyUd5L,Happy New Year from the squad! 13/10 for all ,https://pbs.twimg.com/media/C1DZQiTXgAUqgRI.jpg,1,unknown
353,814986499976527872,2016-12-31 00:08:17,7717,1283,unknown,None,13/10,https://t.co/01vpuRDXQ8,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho ,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,1,dalmatian
354,814638523311648768,2016-12-30 01:05:33,11355,2710,unknown,Chloe,11/10,https://t.co/0LdNjoiNbv,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop ,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,2,golden_retriever
355,814530161257443328,2016-12-29 17:54:58,8703,1874,unknown,Timber,12/10,https://t.co/IOdgfnSE9G,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well ,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,1,miniature_poodle
356,814153002265309185,2016-12-28 16:56:16,28947,8729,unknown,Binky,12/10,https://t.co/YIJo7X7K9J,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning ,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,1,golden_retriever
357,813910438903693312,2016-12-28 00:52:25,9355,1875,unknown,Dudley,11/10,https://t.co/z1VRj1cYZf,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist ,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,1,Siberian_husky
358,813812741911748608,2016-12-27 18:24:12,36681,14062,unknown,Comet,12/10,https://t.co/uBnQTNEeGg,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP ",https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,1,French_bulldog
359,813800681631023104,2016-12-27 17:36:16,8385,1773,unknown,Jack,11/10,https://t.co/OuaVvVkwJ1,This is Sky. She's learning how to roll her R's. 12/10 cultured af ,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,1,malamute
360,813217897535406080,2016-12-26 03:00:30,18781,7343,unknown,Larry,11/10,https://t.co/DVYIZOnO81,Here is Atlas. He went all out this year. 13/10 downright magical af ,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,1,Samoyed
361,813202720496779264,2016-12-26 02:00:11,9313,1829,unknown,Jack,11/10,https://t.co/cD967DjnIn,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 ,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,1,cocker_spaniel
362,813187593374461952,2016-12-26 01:00:05,20024,4385,pupper,None,13/10,https://t.co/rvSANEsQZJ,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 ,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,1,golden_retriever
363,813172488309972993,2016-12-26 00:00:03,9345,1939,unknown,Levi,12/10,https://t.co/bxGwkJa2kE,This is Eleanor. She winks like she knows many things that you don't. 12/10 ,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,1,golden_retriever
364,813157409116065792,2016-12-25 23:00:08,7842,2226,unknown,Akumi,11/10,https://t.co/hwhCbhCjnV,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark ,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,2,Pembroke
365,813142292504645637,2016-12-25 22:00:04,8553,2403,unknown,Titan,12/10,https://t.co/KK4XQK9SPi,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 ,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,3,beagle
366,813127251579564032,2016-12-25 21:00:18,11938,3161,pupper,Cooper,11/10,https://t.co/BzITyGw3JA,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup ,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,1,Norwegian_elkhound
367,813112105746448384,2016-12-25 20:00:07,10391,2762,unknown,Olivia,12/10,https://t.co/zfdaGZlweq,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby ,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,1,Pembroke
368,813096984823349248,2016-12-25 19:00:02,10663,3655,unknown,Beau,9/10,https://t.co/soNL00XWVu,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him ,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,1,Great_Dane
369,813081950185472002,2016-12-25 18:00:17,9963,2805,unknown,Alf,12/10,https://t.co/PjulYEXTvg,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly ,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,2,Doberman
370,813066809284972545,2016-12-25 17:00:08,8019,1968,unknown,Oshie,12/10,https://t.co/syuTXARdtN,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup ,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,1,toy_terrier
371,813051746834595840,2016-12-25 16:00:16,21155,7423,unknown,Bruce,11/10,https://t.co/AIMF8ouzvl,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy ,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,1,golden_retriever
372,812781120811126785,2016-12-24 22:04:54,7638,1917,doggo,Chubbs,11/10,https://t.co/lXFM1l22bG,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 ,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,1,bull_mastiff
373,812709060537683968,2016-12-24 17:18:34,6665,1445,unknown,Gary,14/10,https://t.co/AbBDuGZUpp,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af ,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,1,Irish_setter
374,812503143955202048,2016-12-24 03:40:19,6123,1230,unknown,Sky,12/10,https://t.co/LRCTJpnCnS,"I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
 https://t.co/wZz7fI6XO1",https://pbs.twimg.com/media/C0aXTLqXEAADxBi.jpg,2,unknown
375,812466873996607488,2016-12-24 01:16:12,8030,1948,unknown,Atlas,13/10,https://t.co/BAJrfPvtux,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable ,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,1,Great_Dane
376,812372279581671427,2016-12-23 19:00:19,13766,3688,doggo,None,11/10,https://t.co/gCnAeL2mvT,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af ,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,2,golden_retriever
377,811985624773361665,2016-12-22 17:23:53,7331,1412,unknown,None,13/10,https://t.co/sIB5C6FDop,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared ,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,1,Staffordshire_bullterrier
378,811744202451197953,2016-12-22 01:24:33,7617,1608,unknown,Eleanor,12/10,https://t.co/TZkiQZqwA6,This is Halo. She likes watermelon. 13/10 ,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,1,Pekinese
379,811627233043480576,2016-12-21 17:39:46,12881,3108,unknown,None,13/10,https://t.co/IU8S0n4oxn,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet ,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,1,beagle
380,811386762094317568,2016-12-21 01:44:13,21110,6441,unknown,None,12/10,https://t.co/aAUXzoxaBy,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him ,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,1,Pembroke
381,810984652412424192,2016-12-19 23:06:23,5385,1452,doggo,None,11/10,https://t.co/98tB8y7y7t,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
 https://t.co/LouL5vdvxx",https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,1,golden_retriever
382,810896069567610880,2016-12-19 17:14:23,9095,1788,unknown,Toby,12/10,https://t.co/zW1o0W4AYV,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine ",https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,1,flat-coated_retriever
383,810657578271330305,2016-12-19 01:26:42,11071,2673,doggo,Rocky,11/10,https://t.co/MXd0AGDsRJ,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue ,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,1,malamute
384,810284430598270976,2016-12-18 00:43:57,35563,11389,unknown,Baron,11/10,https://t.co/9p6ECXJMMu,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil ,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,1,malamute
385,810254108431155201,2016-12-17 22:43:27,14846,3405,unknown,Tyr,12/10,https://t.co/DrsrQkEfnb,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet ",https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,1,Staffordshire_bullterrier
386,809920764300447744,2016-12-17 00:38:52,15697,3979,unknown,Bauer,13/10,https://t.co/HIraYS1Bzo,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console ",https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,1,Norwich_terrier
387,809448704142938112,2016-12-15 17:23:04,7003,1477,unknown,Sammy,10/10,https://t.co/EMdnCugNbo,"I call this one ""A Blep by the Sea"" 12/10 ",https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,1,Greater_Swiss_Mountain_dog
388,809220051211603969,2016-12-15 02:14:29,20109,5652,unknown,Brandi,12/10,https://t.co/wHu15q2Q6p,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately ,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,1,Pomeranian
389,809084759137812480,2016-12-14 17:16:53,13373,3566,unknown,None,13/10,https://t.co/nadm8yWZ4h,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed ",https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,1,vizsla
390,808838249661788160,2016-12-14 00:57:20,10221,3065,unknown,Mary,12/10,https://t.co/Zrrcw29o13,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible ,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,1,Rottweiler
391,808733504066486276,2016-12-13 18:01:07,7980,2189,unknown,Moe,13/10,https://t.co/xQfrbNK3HD,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue ,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,1,toy_poodle
392,808501579447930884,2016-12-13 02:39:32,11428,2623,unknown,Ted,11/10,https://t.co/SQhyqrr8px,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 ,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,2,Airedale
393,808106460588765185,2016-12-12 00:29:28,8885,2229,unknown,Augie,10/10,https://t.co/ANBpEYHaho,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time ,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,1,golden_retriever
394,808001312164028416,2016-12-11 17:31:39,12665,3573,pupper,Craig,11/10,https://t.co/O9iGgvfuzl,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester ,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,1,Labrador_retriever
395,807621403335917568,2016-12-10 16:22:02,14736,3656,unknown,Sam,24/7,https://t.co/qTRY2qX9y4,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie ,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3,golden_retriever
396,807106840509214720,2016-12-09 06:17:20,119385,55908,unknown,Hunter,11/10,https://t.co/DkBYaCAg2d,This is Stephan. He just wants to help. 13/10 such a good boy ,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,1,Chihuahua
397,807010152071229440,2016-12-08 23:53:08,13215,3903,unknown,Phil,13/10,https://t.co/fhgP6vSfhX,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop ,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,1,golden_retriever
398,806629075125202948,2016-12-07 22:38:52,75434,34965,unknown,Gus,12/10,https://t.co/f1h2Fsalv9,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 ",https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg,2,cocker_spaniel
